dep;clage_vacsi;jour;n_dose1;n_cum_dose1
57;74;2021-01-14;22;185
57;74;2021-01-15;30;215
57;74;2021-01-16;18;233
57;74;2021-01-17;17;250
57;74;2021-01-18;119;369
57;74;2021-01-19;106;475
57;74;2021-01-20;133;608
57;74;2021-01-21;81;689
57;74;2021-01-22;51;740
57;74;2021-01-23;14;754
57;74;2021-01-25;35;789
57;74;2021-01-26;62;851
57;74;2021-01-27;56;907
57;79;2021-01-04;3;3
57;79;2021-01-07;16;19
57;79;2021-01-08;13;32
57;79;2021-01-09;3;35
57;79;2021-01-10;2;37
57;79;2021-01-11;9;46
57;79;2021-01-12;17;63
57;79;2021-01-13;15;78
57;79;2021-01-14;25;103
57;79;2021-01-15;24;127
57;79;2021-01-16;56;183
57;79;2021-01-17;21;204
57;79;2021-01-18;222;426
57;79;2021-01-19;278;704
57;79;2021-01-20;320;1024
57;79;2021-01-21;300;1324
57;79;2021-01-22;258;1582
57;79;2021-01-23;137;1719
57;79;2021-01-25;227;1946
57;79;2021-01-26;290;2236
57;79;2021-01-27;243;2479
57;80;2021-01-04;6;6
57;80;2021-01-07;57;63
57;80;2021-01-08;22;85
57;80;2021-01-11;10;95
57;80;2021-01-12;23;118
57;80;2021-01-13;48;166
57;80;2021-01-14;43;209
57;80;2021-01-15;62;271
57;80;2021-01-16;183;454
57;80;2021-01-17;306;760
57;80;2021-01-18;1384;2144
57;80;2021-01-19;1057;3201
57;80;2021-01-20;1152;4353
57;80;2021-01-21;702;5055
57;80;2021-01-22;578;5633
57;80;2021-01-23;263;5896
57;80;2021-01-25;393;6289
57;80;2021-01-26;463;6752
57;80;2021-01-27;464;7216
58;0;2021-01-06;129;129
58;0;2021-01-07;223;352
58;0;2021-01-08;21;373
58;0;2021-01-09;1;374
58;0;2021-01-11;41;415
58;0;2021-01-12;192;607
58;0;2021-01-13;241;848
58;0;2021-01-14;223;1071
58;0;2021-01-15;45;1116
58;0;2021-01-16;10;1126
58;0;2021-01-18;329;1455
58;0;2021-01-19;804;2259
58;0;2021-01-20;931;3190
58;0;2021-01-21;824;4014
58;0;2021-01-22;648;4662
58;0;2021-01-23;249;4911
58;0;2021-01-24;2;4913
58;0;2021-01-25;414;5327
58;0;2021-01-26;642;5969
58;0;2021-01-27;530;6499
58;24;2021-01-06;1;1
58;24;2021-01-07;4;5
58;24;2021-01-14;1;6
58;24;2021-01-18;2;8
58;24;2021-01-19;1;9
58;24;2021-01-20;2;11
58;24;2021-01-21;3;14
58;29;2021-01-06;1;1
58;29;2021-01-07;1;2
58;29;2021-01-18;5;7
58;29;2021-01-19;5;12
58;29;2021-01-20;1;13
58;29;2021-01-21;4;17
58;29;2021-01-22;3;20
58;29;2021-01-26;1;21
58;29;2021-01-27;1;22
58;39;2021-01-06;6;6
58;39;2021-01-07;11;17
58;39;2021-01-08;1;18
58;39;2021-01-11;1;19
58;39;2021-01-12;1;20
58;39;2021-01-13;7;27
58;39;2021-01-14;8;35
58;39;2021-01-15;1;36
58;39;2021-01-18;6;42
58;39;2021-01-19;10;52
58;39;2021-01-20;7;59
58;39;2021-01-21;7;66
58;39;2021-01-22;3;69
58;39;2021-01-25;1;70
58;39;2021-01-26;8;78
58;39;2021-01-27;5;83
58;49;2021-01-06;11;11
58;49;2021-01-07;16;27
58;49;2021-01-08;4;31
58;49;2021-01-12;7;38
58;49;2021-01-13;14;52
58;49;2021-01-14;12;64
58;49;2021-01-15;4;68
58;49;2021-01-18;12;80
58;49;2021-01-19;30;110
58;49;2021-01-20;18;128
58;49;2021-01-21;20;148
58;49;2021-01-22;15;163
58;49;2021-01-23;3;166
58;49;2021-01-25;7;173
58;49;2021-01-26;9;182
58;49;2021-01-27;4;186
58;59;2021-01-06;16;16
58;59;2021-01-07;36;52
58;59;2021-01-08;2;54
58;59;2021-01-11;12;66
58;59;2021-01-12;35;101
58;59;2021-01-13;56;157
58;59;2021-01-14;69;226
58;59;2021-01-15;8;234
58;59;2021-01-16;2;236
58;59;2021-01-18;60;296
58;59;2021-01-19;107;403
58;59;2021-01-20;98;501
58;59;2021-01-21;76;577
58;59;2021-01-22;33;610
58;59;2021-01-23;1;611
58;59;2021-01-25;24;635
58;59;2021-01-26;21;656
58;59;2021-01-27;17;673
58;64;2021-01-06;8;8
58;64;2021-01-07;7;15
58;64;2021-01-08;3;18
58;64;2021-01-09;1;19
58;64;2021-01-11;6;25
58;64;2021-01-12;19;44
58;64;2021-01-13;17;61
58;64;2021-01-14;27;88
58;64;2021-01-15;2;90
58;64;2021-01-18;26;116
58;64;2021-01-19;39;155
58;64;2021-01-20;34;189
58;64;2021-01-21;17;206
58;64;2021-01-22;26;232
58;64;2021-01-23;5;237
58;64;2021-01-25;10;247
58;64;2021-01-26;11;258
58;64;2021-01-27;16;274
58;69;2021-01-06;1;1
58;69;2021-01-07;8;9
58;69;2021-01-08;2;11
58;69;2021-01-11;11;22
58;69;2021-01-12;8;30
58;69;2021-01-13;6;36
58;69;2021-01-14;14;50
58;69;2021-01-15;1;51
58;69;2021-01-18;13;64
58;69;2021-01-19;22;86
58;69;2021-01-20;27;113
58;69;2021-01-21;18;131
58;69;2021-01-22;26;157
58;69;2021-01-23;6;163
58;69;2021-01-25;14;177
58;69;2021-01-26;19;196
58;69;2021-01-27;12;208
58;74;2021-01-06;3;3
58;74;2021-01-07;15;18
58;74;2021-01-08;2;20
58;74;2021-01-11;3;23
58;74;2021-01-12;15;38
58;74;2021-01-13;7;45
58;74;2021-01-14;14;59
58;74;2021-01-15;3;62
58;74;2021-01-18;11;73
58;74;2021-01-19;25;98
58;74;2021-01-20;33;131
58;74;2021-01-21;26;157
58;74;2021-01-22;24;181
58;74;2021-01-23;8;189
58;74;2021-01-25;14;203
58;74;2021-01-26;24;227
58;74;2021-01-27;18;245
58;79;2021-01-06;6;6
58;79;2021-01-07;7;13
58;79;2021-01-08;1;14
58;79;2021-01-11;1;15
58;79;2021-01-12;9;24
58;79;2021-01-13;8;32
58;79;2021-01-14;17;49
58;79;2021-01-15;1;50
58;79;2021-01-18;67;117
58;79;2021-01-19;146;263
58;79;2021-01-20;184;447
58;79;2021-01-21;196;643
58;79;2021-01-22;173;816
58;79;2021-01-23;96;912
58;79;2021-01-25;135;1047
58;79;2021-01-26;196;1243
58;79;2021-01-27;166;1409
58;80;2021-01-06;76;76
58;80;2021-01-07;118;194
58;80;2021-01-08;6;200
58;80;2021-01-11;7;207
58;80;2021-01-12;98;305
58;80;2021-01-13;126;431
58;80;2021-01-14;61;492
58;80;2021-01-15;25;517
58;80;2021-01-16;8;525
58;80;2021-01-18;127;652
58;80;2021-01-19;419;1071
58;80;2021-01-20;527;1598
58;80;2021-01-21;457;2055
58;80;2021-01-22;345;2400
58;80;2021-01-23;130;2530
58;80;2021-01-24;2;2532
58;80;2021-01-25;209;2741
58;80;2021-01-26;353;3094
58;80;2021-01-27;291;3385
59;0;2020-12-28;25;25
59;0;2021-01-04;77;102
59;0;2021-01-05;215;317
59;0;2021-01-06;416;733
59;0;2021-01-07;1209;1942
59;0;2021-01-08;1165;3107
59;0;2021-01-09;603;3710
59;0;2021-01-10;423;4133
59;0;2021-01-11;1708;5841
59;0;2021-01-12;2228;8069
59;0;2021-01-13;2167;10236
59;0;2021-01-14;2469;12705
59;0;2021-01-15;2049;14754
59;0;2021-01-16;738;15492
59;0;2021-01-17;552;16044
59;0;2021-01-18;3204;19248
59;0;2021-01-19;4385;23633
59;0;2021-01-20;3710;27343
59;0;2021-01-21;4277;31620
59;0;2021-01-22;3657;35277
59;0;2021-01-23;930;36207
59;0;2021-01-24;72;36279
59;0;2021-01-25;2428;38707
59;0;2021-01-26;2349;41056
59;0;2021-01-27;1437;42493
59;24;2021-01-07;6;6
59;24;2021-01-08;6;12
59;24;2021-01-11;5;17
59;24;2021-01-12;12;29
59;24;2021-01-13;11;40
59;24;2021-01-14;20;60
59;24;2021-01-15;12;72
59;24;2021-01-16;1;73
59;24;2021-01-17;1;74
59;24;2021-01-18;8;82
59;24;2021-01-19;11;93
59;24;2021-01-20;11;104
59;24;2021-01-21;9;113
59;24;2021-01-22;15;128
59;24;2021-01-23;1;129
59;24;2021-01-25;3;132
59;24;2021-01-26;4;136
59;24;2021-01-27;2;138
59;29;2020-12-28;1;1
59;29;2021-01-05;1;2
59;29;2021-01-06;4;6
59;29;2021-01-07;19;25
59;29;2021-01-08;23;48
59;29;2021-01-09;1;49
59;29;2021-01-10;4;53
59;29;2021-01-11;23;76
59;29;2021-01-12;42;118
59;29;2021-01-13;51;169
59;29;2021-01-14;71;240
59;29;2021-01-15;59;299
59;29;2021-01-16;1;300
59;29;2021-01-17;3;303
59;29;2021-01-18;22;325
59;29;2021-01-19;24;349
59;29;2021-01-20;22;371
59;29;2021-01-21;27;398
59;29;2021-01-22;21;419
59;29;2021-01-23;5;424
59;29;2021-01-24;1;425
59;29;2021-01-25;7;432
59;29;2021-01-26;11;443
59;29;2021-01-27;4;447
59;39;2021-01-05;6;6
59;39;2021-01-06;5;11
59;39;2021-01-07;76;87
59;39;2021-01-08;76;163
59;39;2021-01-09;19;182
59;39;2021-01-10;15;197
59;39;2021-01-11;90;287
59;39;2021-01-12;164;451
59;39;2021-01-13;205;656
59;39;2021-01-14;183;839
59;39;2021-01-15;160;999
59;39;2021-01-16;15;1014
59;39;2021-01-17;17;1031
59;39;2021-01-18;91;1122
59;39;2021-01-19;130;1252
59;39;2021-01-20;76;1328
59;39;2021-01-21;115;1443
59;39;2021-01-22;70;1513
59;39;2021-01-23;10;1523
59;39;2021-01-25;30;1553
59;39;2021-01-26;53;1606
59;39;2021-01-27;21;1627
59;49;2021-01-04;2;2
59;49;2021-01-05;10;12
59;49;2021-01-06;19;31
59;49;2021-01-07;148;179
59;49;2021-01-08;134;313
59;49;2021-01-09;35;348
59;49;2021-01-10;16;364
59;49;2021-01-11;189;553
59;49;2021-01-12;260;813
59;49;2021-01-13;236;1049
59;49;2021-01-14;253;1302
59;49;2021-01-15;262;1564
59;49;2021-01-16;30;1594
59;49;2021-01-17;18;1612
59;49;2021-01-18;164;1776
59;49;2021-01-19;207;1983
59;49;2021-01-20;151;2134
59;49;2021-01-21;202;2336
59;49;2021-01-22;134;2470
59;49;2021-01-23;28;2498
59;49;2021-01-24;5;2503
59;49;2021-01-25;59;2562
59;49;2021-01-26;62;2624
59;49;2021-01-27;45;2669
59;59;2021-01-04;18;18
59;59;2021-01-05;115;133
59;59;2021-01-06;189;322
59;59;2021-01-07;404;726
59;59;2021-01-08;451;1177
59;59;2021-01-09;260;1437
59;59;2021-01-10;188;1625
59;59;2021-01-11;759;2384
59;59;2021-01-12;827;3211
59;59;2021-01-13;757;3968
59;59;2021-01-14;862;4830
59;59;2021-01-15;692;5522
59;59;2021-01-16;259;5781
59;59;2021-01-17;126;5907
59;59;2021-01-18;460;6367
59;59;2021-01-19;507;6874
59;59;2021-01-20;415;7289
59;59;2021-01-21;461;7750
59;59;2021-01-22;340;8090
59;59;2021-01-23;64;8154
59;59;2021-01-24;4;8158
59;59;2021-01-25;223;8381
59;59;2021-01-26;200;8581
59;59;2021-01-27;133;8714
59;64;2021-01-04;16;16
59;64;2021-01-05;50;66
59;64;2021-01-06;66;132
59;64;2021-01-07;176;308
59;64;2021-01-08;183;491
59;64;2021-01-09;163;654
59;64;2021-01-10;93;747
59;64;2021-01-11;271;1018
59;64;2021-01-12;299;1317
59;64;2021-01-13;283;1600
59;64;2021-01-14;371;1971
59;64;2021-01-15;250;2221
59;64;2021-01-16;124;2345
59;64;2021-01-17;69;2414
59;64;2021-01-18;176;2590
59;64;2021-01-19;199;2789
59;64;2021-01-20;175;2964
59;64;2021-01-21;190;3154
59;64;2021-01-22;163;3317
59;64;2021-01-23;33;3350
59;64;2021-01-24;5;3355
59;64;2021-01-25;88;3443
59;64;2021-01-26;84;3527
59;64;2021-01-27;47;3574
59;69;2020-12-28;1;1
59;69;2021-01-04;8;9
59;69;2021-01-05;12;21
59;69;2021-01-06;31;52
59;69;2021-01-07;72;124
59;69;2021-01-08;72;196
59;69;2021-01-09;73;269
59;69;2021-01-10;44;313
59;69;2021-01-11;122;435
59;69;2021-01-12;148;583
59;69;2021-01-13;140;723
59;69;2021-01-14;178;901
59;69;2021-01-15;143;1044
59;69;2021-01-16;43;1087
59;69;2021-01-17;36;1123
59;69;2021-01-18;118;1241
59;69;2021-01-19;110;1351
59;69;2021-01-20;93;1444
59;69;2021-01-21;138;1582
59;69;2021-01-22;102;1684
59;69;2021-01-23;34;1718
59;69;2021-01-24;5;1723
59;69;2021-01-25;80;1803
59;69;2021-01-26;72;1875
59;69;2021-01-27;46;1921
59;74;2020-12-28;3;3
59;74;2021-01-04;3;6
59;74;2021-01-05;4;10
59;74;2021-01-06;21;31
59;74;2021-01-07;47;78
59;74;2021-01-08;73;151
59;74;2021-01-09;36;187
59;74;2021-01-10;33;220
59;74;2021-01-11;75;295
59;74;2021-01-12;116;411
59;74;2021-01-13;157;568
59;74;2021-01-14;153;721
59;74;2021-01-15;109;830
59;74;2021-01-16;31;861
59;74;2021-01-17;33;894
59;74;2021-01-18;131;1025
59;74;2021-01-19;191;1216
59;74;2021-01-20;144;1360
59;74;2021-01-21;196;1556
59;74;2021-01-22;145;1701
59;74;2021-01-23;41;1742
59;74;2021-01-24;4;1746
59;74;2021-01-25;142;1888
59;74;2021-01-26;109;1997
59;74;2021-01-27;57;2054
59;79;2020-12-28;1;1
59;79;2021-01-04;1;2
59;79;2021-01-05;4;6
59;79;2021-01-06;13;19
59;79;2021-01-07;42;61
59;79;2021-01-08;33;94
59;79;2021-01-09;13;107
59;79;2021-01-10;21;128
59;79;2021-01-11;40;168
59;79;2021-01-12;76;244
59;79;2021-01-13;66;310
59;79;2021-01-14;120;430
59;79;2021-01-15;109;539
59;79;2021-01-16;110;649
59;79;2021-01-17;96;745
59;79;2021-01-18;933;1678
59;79;2021-01-19;1229;2907
59;79;2021-01-20;1056;3963
59;79;2021-01-21;1171;5134
59;79;2021-01-22;1068;6202
59;79;2021-01-23;265;6467
59;79;2021-01-24;12;6479
59;79;2021-01-25;706;7185
59;79;2021-01-26;656;7841
59;79;2021-01-27;314;8155
59;80;2020-12-28;19;19
59;80;2021-01-04;29;48
59;80;2021-01-05;13;61
59;80;2021-01-06;68;129
59;80;2021-01-07;219;348
59;80;2021-01-08;113;461
59;80;2021-01-09;3;464
59;80;2021-01-10;9;473
59;80;2021-01-11;134;607
59;80;2021-01-12;284;891
59;80;2021-01-13;261;1152
59;80;2021-01-14;258;1410
59;80;2021-01-15;253;1663
59;80;2021-01-16;124;1787
59;80;2021-01-17;153;1940
59;80;2021-01-18;1101;3041
59;80;2021-01-19;1776;4817
59;80;2021-01-20;1567;6384
59;80;2021-01-21;1768;8152
59;80;2021-01-22;1599;9751
59;80;2021-01-23;449;10200
59;80;2021-01-24;36;10236
59;80;2021-01-25;1090;11326
59;80;2021-01-26;1097;12423
59;80;2021-01-27;768;13191
60;0;2020-12-29;1;1
60;0;2021-01-04;1;2
60;0;2021-01-05;32;34
60;0;2021-01-06;181;215
60;0;2021-01-07;218;433
60;0;2021-01-08;299;732
60;0;2021-01-10;54;786
60;0;2021-01-11;299;1085
60;0;2021-01-12;491;1576
60;0;2021-01-13;402;1978
60;0;2021-01-14;436;2414
60;0;2021-01-15;627;3041
60;0;2021-01-16;123;3164
60;0;2021-01-17;33;3197
60;0;2021-01-18;707;3904
60;0;2021-01-19;1063;4967
60;0;2021-01-20;1428;6395
60;0;2021-01-21;1865;8260
60;0;2021-01-22;1306;9566
60;0;2021-01-23;487;10053
60;0;2021-01-24;61;10114
60;0;2021-01-25;815;10929
60;0;2021-01-26;872;11801
60;0;2021-01-27;579;12380
60;24;2021-01-06;2;2
60;24;2021-01-07;3;5
60;24;2021-01-11;1;6
60;24;2021-01-12;2;8
60;24;2021-01-13;6;14
60;24;2021-01-14;1;15
60;24;2021-01-15;4;19
60;24;2021-01-18;1;20
60;24;2021-01-20;8;28
60;24;2021-01-21;10;38
60;24;2021-01-22;8;46
60;24;2021-01-23;3;49
60;24;2021-01-25;6;55
60;24;2021-01-26;2;57
60;24;2021-01-27;3;60
60;29;2021-01-06;4;4
60;29;2021-01-07;6;10
60;29;2021-01-08;6;16
60;29;2021-01-10;3;19
60;29;2021-01-11;2;21
60;29;2021-01-12;6;27
60;29;2021-01-13;10;37
60;29;2021-01-14;10;47
60;29;2021-01-15;6;53
60;29;2021-01-16;3;56
60;29;2021-01-18;6;62
60;29;2021-01-19;13;75
60;29;2021-01-20;14;89
60;29;2021-01-21;12;101
60;29;2021-01-22;16;117
60;29;2021-01-23;9;126
60;29;2021-01-25;8;134
60;29;2021-01-26;2;136
60;29;2021-01-27;3;139
60;39;2021-01-06;11;11
60;39;2021-01-07;14;25
60;39;2021-01-08;17;42
60;39;2021-01-10;2;44
60;39;2021-01-11;10;54
60;39;2021-01-12;38;92
60;39;2021-01-13;32;124
60;39;2021-01-14;49;173
60;39;2021-01-15;46;219
60;39;2021-01-16;17;236
60;39;2021-01-17;5;241
60;39;2021-01-18;30;271
60;39;2021-01-19;59;330
60;39;2021-01-20;41;371
60;39;2021-01-21;63;434
60;39;2021-01-22;68;502
60;39;2021-01-23;18;520
60;39;2021-01-24;3;523
60;39;2021-01-25;36;559
60;39;2021-01-26;23;582
60;39;2021-01-27;16;598
60;49;2021-01-06;22;22
60;49;2021-01-07;23;45
60;49;2021-01-08;36;81
60;49;2021-01-10;3;84
60;49;2021-01-11;13;97
60;49;2021-01-12;60;157
60;49;2021-01-13;58;215
60;49;2021-01-14;75;290
60;49;2021-01-15;62;352
60;49;2021-01-16;17;369
60;49;2021-01-17;4;373
60;49;2021-01-18;36;409
60;49;2021-01-19;72;481
60;49;2021-01-20;82;563
60;49;2021-01-21;69;632
60;49;2021-01-22;72;704
60;49;2021-01-23;27;731
60;49;2021-01-24;2;733
60;49;2021-01-25;51;784
60;49;2021-01-26;55;839
60;49;2021-01-27;34;873
60;59;2021-01-05;1;1
60;59;2021-01-06;21;22
60;59;2021-01-07;67;89
60;59;2021-01-08;65;154
60;59;2021-01-10;23;177
60;59;2021-01-11;86;263
60;59;2021-01-12;139;402
60;59;2021-01-13;161;563
60;59;2021-01-14;163;726
60;59;2021-01-15;169;895
60;59;2021-01-16;53;948
60;59;2021-01-17;9;957
60;59;2021-01-18;127;1084
60;59;2021-01-19;127;1211
60;59;2021-01-20;143;1354
60;59;2021-01-21;184;1538
60;59;2021-01-22;141;1679
60;59;2021-01-23;52;1731
60;59;2021-01-24;4;1735
60;59;2021-01-25;72;1807
60;59;2021-01-26;70;1877
60;59;2021-01-27;79;1956
60;64;2021-01-05;3;3
60;64;2021-01-06;10;13
60;64;2021-01-07;24;37
60;64;2021-01-08;27;64
60;64;2021-01-10;10;74
60;64;2021-01-11;38;112
60;64;2021-01-12;59;171
60;64;2021-01-13;67;238
60;64;2021-01-14;54;292
60;64;2021-01-15;64;356
60;64;2021-01-16;22;378
60;64;2021-01-17;10;388
60;64;2021-01-18;39;427
60;64;2021-01-19;60;487
60;64;2021-01-20;74;561
60;64;2021-01-21;81;642
60;64;2021-01-22;56;698
60;64;2021-01-23;20;718
60;64;2021-01-24;1;719
60;64;2021-01-25;37;756
60;64;2021-01-26;32;788
60;64;2021-01-27;29;817
60;69;2021-01-05;2;2
60;69;2021-01-06;5;7
60;69;2021-01-07;8;15
60;69;2021-01-08;13;28
60;69;2021-01-10;6;34
60;69;2021-01-11;21;55
60;69;2021-01-12;42;97
60;69;2021-01-13;34;131
60;69;2021-01-14;23;154
60;69;2021-01-15;28;182
60;69;2021-01-16;7;189
60;69;2021-01-17;3;192
60;69;2021-01-18;23;215
60;69;2021-01-19;37;252
60;69;2021-01-20;47;299
60;69;2021-01-21;68;367
60;69;2021-01-22;43;410
60;69;2021-01-23;9;419
60;69;2021-01-24;4;423
60;69;2021-01-25;28;451
60;69;2021-01-26;19;470
60;69;2021-01-27;12;482
60;74;2021-01-06;12;12
60;74;2021-01-07;5;17
60;74;2021-01-08;18;35
60;74;2021-01-10;6;41
60;74;2021-01-11;21;62
60;74;2021-01-12;20;82
60;74;2021-01-13;10;92
60;74;2021-01-14;12;104
60;74;2021-01-15;32;136
60;74;2021-01-17;1;137
60;74;2021-01-18;31;168
60;74;2021-01-19;41;209
60;74;2021-01-20;62;271
60;74;2021-01-21;88;359
60;74;2021-01-22;58;417
60;74;2021-01-23;26;443
60;74;2021-01-24;1;444
60;74;2021-01-25;27;471
60;74;2021-01-26;38;509
60;74;2021-01-27;23;532
60;79;2021-01-05;2;2
60;79;2021-01-06;12;14
60;79;2021-01-07;8;22
60;79;2021-01-08;14;36
60;79;2021-01-10;1;37
60;79;2021-01-11;11;48
60;79;2021-01-12;13;61
60;79;2021-01-13;11;72
60;79;2021-01-14;10;82
60;79;2021-01-15;36;118
60;79;2021-01-16;3;121
60;79;2021-01-18;170;291
60;79;2021-01-19;223;514
60;79;2021-01-20;243;757
60;79;2021-01-21;293;1050
60;79;2021-01-22;239;1289
60;79;2021-01-23;69;1358
60;79;2021-01-24;17;1375
60;79;2021-01-25;223;1598
60;79;2021-01-26;212;1810
60;79;2021-01-27;138;1948
60;80;2020-12-29;1;1
60;80;2021-01-04;1;2
60;80;2021-01-05;24;26
60;80;2021-01-06;82;108
60;80;2021-01-07;60;168
60;80;2021-01-08;103;271
60;80;2021-01-11;96;367
60;80;2021-01-12;112;479
60;80;2021-01-13;13;492
60;80;2021-01-14;39;531
60;80;2021-01-15;180;711
60;80;2021-01-16;1;712
60;80;2021-01-17;1;713
60;80;2021-01-18;244;957
60;80;2021-01-19;431;1388
60;80;2021-01-20;714;2102
60;80;2021-01-21;996;3098
60;80;2021-01-22;605;3703
60;80;2021-01-23;254;3957
60;80;2021-01-24;29;3986
60;80;2021-01-25;327;4313
60;80;2021-01-26;419;4732
60;80;2021-01-27;242;4974
61;0;2021-01-05;3;3
61;0;2021-01-06;75;78
61;0;2021-01-07;175;253
61;0;2021-01-08;402;655
61;0;2021-01-09;160;815
61;0;2021-01-10;49;864
61;0;2021-01-11;391;1255
61;0;2021-01-12;620;1875
61;0;2021-01-13;737;2612
61;0;2021-01-14;480;3092
61;0;2021-01-15;523;3615
61;0;2021-01-16;289;3904
61;0;2021-01-17;756;4660
61;0;2021-01-18;1768;6428
61;0;2021-01-19;1244;7672
61;0;2021-01-20;647;8319
61;0;2021-01-21;847;9166
61;0;2021-01-22;759;9925
61;0;2021-01-23;255;10180
61;0;2021-01-24;227;10407
61;0;2021-01-25;572;10979
61;0;2021-01-26;535;11514
61;0;2021-01-27;549;12063
61;24;2021-01-08;2;2
61;24;2021-01-12;1;3
61;24;2021-01-13;9;12
61;24;2021-01-14;2;14
61;24;2021-01-15;3;17
61;24;2021-01-16;2;19
61;24;2021-01-17;4;23
61;24;2021-01-18;14;37
61;24;2021-01-19;4;41
61;24;2021-01-21;1;42
61;24;2021-01-22;6;48
61;24;2021-01-24;2;50
61;24;2021-01-27;1;51
61;29;2021-01-08;4;4
61;29;2021-01-12;8;12
61;29;2021-01-13;5;17
61;29;2021-01-14;6;23
61;29;2021-01-15;10;33
61;29;2021-01-17;3;36
61;29;2021-01-18;20;56
61;29;2021-01-19;7;63
61;29;2021-01-20;1;64
61;29;2021-01-21;6;70
61;29;2021-01-22;3;73
61;29;2021-01-23;1;74
61;29;2021-01-24;1;75
61;29;2021-01-25;2;77
61;29;2021-01-26;1;78
61;29;2021-01-27;1;79
61;39;2021-01-06;1;1
61;39;2021-01-07;8;9
61;39;2021-01-08;14;23
61;39;2021-01-09;4;27
61;39;2021-01-10;6;33
61;39;2021-01-11;19;52
61;39;2021-01-12;34;86
61;39;2021-01-13;22;108
61;39;2021-01-14;24;132
61;39;2021-01-15;31;163
61;39;2021-01-16;7;170
61;39;2021-01-17;26;196
61;39;2021-01-18;64;260
61;39;2021-01-19;30;290
61;39;2021-01-20;4;294
61;39;2021-01-21;15;309
61;39;2021-01-22;22;331
61;39;2021-01-23;5;336
61;39;2021-01-24;4;340
61;39;2021-01-25;3;343
61;39;2021-01-26;2;345
61;39;2021-01-27;4;349
61;49;2021-01-06;5;5
61;49;2021-01-07;17;22
61;49;2021-01-08;44;66
61;49;2021-01-09;8;74
61;49;2021-01-10;7;81
61;49;2021-01-11;35;116
61;49;2021-01-12;44;160
61;49;2021-01-13;38;198
61;49;2021-01-14;56;254
61;49;2021-01-15;74;328
61;49;2021-01-16;20;348
61;49;2021-01-17;28;376
61;49;2021-01-18;91;467
61;49;2021-01-19;50;517
61;49;2021-01-20;8;525
61;49;2021-01-21;25;550
61;49;2021-01-22;28;578
61;49;2021-01-23;7;585
61;49;2021-01-24;6;591
61;49;2021-01-25;6;597
61;49;2021-01-26;3;600
61;49;2021-01-27;7;607
61;59;2021-01-05;1;1
61;59;2021-01-06;29;30
61;59;2021-01-07;95;125
61;59;2021-01-08;130;255
61;59;2021-01-09;39;294
61;59;2021-01-10;15;309
61;59;2021-01-11;131;440
61;59;2021-01-12;132;572
61;59;2021-01-13;171;743
61;59;2021-01-14;143;886
61;59;2021-01-15;193;1079
61;59;2021-01-16;36;1115
61;59;2021-01-17;69;1184
61;59;2021-01-18;150;1334
61;59;2021-01-19;87;1421
61;59;2021-01-20;19;1440
61;59;2021-01-21;56;1496
61;59;2021-01-22;52;1548
61;59;2021-01-23;9;1557
61;59;2021-01-24;16;1573
61;59;2021-01-25;13;1586
61;59;2021-01-26;15;1601
61;59;2021-01-27;14;1615
61;64;2021-01-05;2;2
61;64;2021-01-06;8;10
61;64;2021-01-07;28;38
61;64;2021-01-08;39;77
61;64;2021-01-09;16;93
61;64;2021-01-10;8;101
61;64;2021-01-11;51;152
61;64;2021-01-12;34;186
61;64;2021-01-13;60;246
61;64;2021-01-14;33;279
61;64;2021-01-15;55;334
61;64;2021-01-16;6;340
61;64;2021-01-17;16;356
61;64;2021-01-18;63;419
61;64;2021-01-19;44;463
61;64;2021-01-20;11;474
61;64;2021-01-21;22;496
61;64;2021-01-22;31;527
61;64;2021-01-23;8;535
61;64;2021-01-24;5;540
61;64;2021-01-25;10;550
61;64;2021-01-26;6;556
61;64;2021-01-27;12;568
61;69;2021-01-06;6;6
61;69;2021-01-07;14;20
61;69;2021-01-08;23;43
61;69;2021-01-09;13;56
61;69;2021-01-10;5;61
61;69;2021-01-11;29;90
61;69;2021-01-12;37;127
61;69;2021-01-13;47;174
61;69;2021-01-14;26;200
61;69;2021-01-15;14;214
61;69;2021-01-16;7;221
61;69;2021-01-17;33;254
61;69;2021-01-18;62;316
61;69;2021-01-19;59;375
61;69;2021-01-20;14;389
61;69;2021-01-21;26;415
61;69;2021-01-22;24;439
61;69;2021-01-23;3;442
61;69;2021-01-24;11;453
61;69;2021-01-25;11;464
61;69;2021-01-26;8;472
61;69;2021-01-27;19;491
61;74;2021-01-06;7;7
61;74;2021-01-07;8;15
61;74;2021-01-08;13;28
61;74;2021-01-09;6;34
61;74;2021-01-10;3;37
61;74;2021-01-11;13;50
61;74;2021-01-12;29;79
61;74;2021-01-13;55;134
61;74;2021-01-14;21;155
61;74;2021-01-15;17;172
61;74;2021-01-16;9;181
61;74;2021-01-17;30;211
61;74;2021-01-18;85;296
61;74;2021-01-19;62;358
61;74;2021-01-20;30;388
61;74;2021-01-21;36;424
61;74;2021-01-22;36;460
61;74;2021-01-23;12;472
61;74;2021-01-24;11;483
61;74;2021-01-25;27;510
61;74;2021-01-26;23;533
61;74;2021-01-27;23;556
61;79;2021-01-06;5;5
61;79;2021-01-07;3;8
61;79;2021-01-08;15;23
61;79;2021-01-09;10;33
61;79;2021-01-10;4;37
61;79;2021-01-11;13;50
61;79;2021-01-12;23;73
61;79;2021-01-13;35;108
