dep;sexe;jour;n_dose1;n_cum_dose1
83;0;2021-01-26;1576;15780
83;0;2021-01-27;1884;17664
83;1;2021-01-05;2;2
83;1;2021-01-06;27;29
83;1;2021-01-07;151;180
83;1;2021-01-08;154;334
83;1;2021-01-09;30;364
83;1;2021-01-11;211;575
83;1;2021-01-12;368;943
83;1;2021-01-13;381;1324
83;1;2021-01-14;288;1612
83;1;2021-01-15;285;1897
83;1;2021-01-16;12;1909
83;1;2021-01-18;479;2388
83;1;2021-01-19;737;3125
83;1;2021-01-20;724;3849
83;1;2021-01-21;807;4656
83;1;2021-01-22;669;5325
83;1;2021-01-23;98;5423
83;1;2021-01-25;687;6110
83;1;2021-01-26;724;6834
83;1;2021-01-27;805;7639
83;2;2021-01-06;41;41
83;2;2021-01-07;170;211
83;2;2021-01-08;248;459
83;2;2021-01-09;18;477
83;2;2021-01-11;254;731
83;2;2021-01-12;556;1287
83;2;2021-01-13;559;1846
83;2;2021-01-14;472;2318
83;2;2021-01-15;383;2701
83;2;2021-01-16;25;2726
83;2;2021-01-18;624;3350
83;2;2021-01-19;1068;4418
83;2;2021-01-20;841;5259
83;2;2021-01-21;1066;6325
83;2;2021-01-22;830;7155
83;2;2021-01-23;134;7289
83;2;2021-01-25;794;8083
83;2;2021-01-26;851;8934
83;2;2021-01-27;1079;10013
84;0;2021-01-07;65;65
84;0;2021-01-08;62;127
84;0;2021-01-09;30;157
84;0;2021-01-10;1;158
84;0;2021-01-11;213;371
84;0;2021-01-12;548;919
84;0;2021-01-13;326;1245
84;0;2021-01-14;722;1967
84;0;2021-01-15;585;2552
84;0;2021-01-16;159;2711
84;0;2021-01-17;27;2738
84;0;2021-01-18;671;3409
84;0;2021-01-19;851;4260
84;0;2021-01-20;976;5236
84;0;2021-01-21;982;6218
84;0;2021-01-22;1103;7321
84;0;2021-01-23;239;7560
84;0;2021-01-25;785;8345
84;0;2021-01-26;902;9247
84;0;2021-01-27;988;10235
84;1;2021-01-07;23;23
84;1;2021-01-08;32;55
84;1;2021-01-09;14;69
84;1;2021-01-11;108;177
84;1;2021-01-12;192;369
84;1;2021-01-13;137;506
84;1;2021-01-14;258;764
84;1;2021-01-15;274;1038
84;1;2021-01-16;74;1112
84;1;2021-01-17;21;1133
84;1;2021-01-18;290;1423
84;1;2021-01-19;399;1822
84;1;2021-01-20;422;2244
84;1;2021-01-21;438;2682
84;1;2021-01-22;471;3153
84;1;2021-01-23;110;3263
84;1;2021-01-25;359;3622
84;1;2021-01-26;428;4050
84;1;2021-01-27;421;4471
84;2;2021-01-07;42;42
84;2;2021-01-08;30;72
84;2;2021-01-09;16;88
84;2;2021-01-10;1;89
84;2;2021-01-11;105;194
84;2;2021-01-12;356;550
84;2;2021-01-13;189;739
84;2;2021-01-14;463;1202
84;2;2021-01-15;311;1513
84;2;2021-01-16;85;1598
84;2;2021-01-17;6;1604
84;2;2021-01-18;381;1985
84;2;2021-01-19;449;2434
84;2;2021-01-20;553;2987
84;2;2021-01-21;544;3531
84;2;2021-01-22;632;4163
84;2;2021-01-23;129;4292
84;2;2021-01-25;426;4718
84;2;2021-01-26;474;5192
84;2;2021-01-27;567;5759
85;0;2021-01-04;25;25
85;0;2021-01-05;61;86
85;0;2021-01-06;106;192
85;0;2021-01-07;190;382
85;0;2021-01-08;275;657
85;0;2021-01-09;288;945
85;0;2021-01-10;59;1004
85;0;2021-01-11;451;1455
85;0;2021-01-12;514;1969
85;0;2021-01-13;435;2404
85;0;2021-01-14;623;3027
85;0;2021-01-15;383;3410
85;0;2021-01-16;253;3663
85;0;2021-01-17;36;3699
85;0;2021-01-18;988;4687
85;0;2021-01-19;1351;6038
85;0;2021-01-20;1835;7873
85;0;2021-01-21;2850;10723
85;0;2021-01-22;1587;12310
85;0;2021-01-23;456;12766
85;0;2021-01-24;49;12815
85;0;2021-01-25;574;13389
85;0;2021-01-26;860;14249
85;0;2021-01-27;1359;15608
85;1;2021-01-04;15;15
85;1;2021-01-05;26;41
85;1;2021-01-06;45;86
85;1;2021-01-07;67;153
85;1;2021-01-08;108;261
85;1;2021-01-09;140;401
85;1;2021-01-10;18;419
85;1;2021-01-11;150;569
85;1;2021-01-12;191;760
85;1;2021-01-13;167;927
85;1;2021-01-14;200;1127
85;1;2021-01-15;98;1225
85;1;2021-01-16;83;1308
85;1;2021-01-17;20;1328
85;1;2021-01-18;426;1754
85;1;2021-01-19;488;2242
85;1;2021-01-20;637;2879
85;1;2021-01-21;867;3746
85;1;2021-01-22;525;4271
85;1;2021-01-23;214;4485
85;1;2021-01-24;24;4509
85;1;2021-01-25;254;4763
85;1;2021-01-26;313;5076
85;1;2021-01-27;393;5469
85;2;2021-01-04;10;10
85;2;2021-01-05;35;45
85;2;2021-01-06;61;106
85;2;2021-01-07;123;229
85;2;2021-01-08;167;396
85;2;2021-01-09;148;544
85;2;2021-01-10;41;585
85;2;2021-01-11;301;886
85;2;2021-01-12;323;1209
85;2;2021-01-13;268;1477
85;2;2021-01-14;423;1900
85;2;2021-01-15;285;2185
85;2;2021-01-16;170;2355
85;2;2021-01-17;16;2371
85;2;2021-01-18;562;2933
85;2;2021-01-19;863;3796
85;2;2021-01-20;1198;4994
85;2;2021-01-21;1983;6977
85;2;2021-01-22;1062;8039
85;2;2021-01-23;242;8281
85;2;2021-01-24;25;8306
85;2;2021-01-25;320;8626
85;2;2021-01-26;547;9173
85;2;2021-01-27;966;10139
86;0;2021-01-06;177;177
86;0;2021-01-07;664;841
86;0;2021-01-08;542;1383
86;0;2021-01-10;173;1556
86;0;2021-01-11;281;1837
86;0;2021-01-12;456;2293
86;0;2021-01-13;324;2617
86;0;2021-01-14;462;3079
86;0;2021-01-15;441;3520
86;0;2021-01-18;543;4063
86;0;2021-01-19;1694;5757
86;0;2021-01-20;1358;7115
86;0;2021-01-21;1222;8337
86;0;2021-01-22;765;9102
86;0;2021-01-23;308;9410
86;0;2021-01-25;577;9987
86;0;2021-01-26;687;10674
86;0;2021-01-27;721;11395
86;1;2021-01-06;75;75
86;1;2021-01-07;251;326
86;1;2021-01-08;192;518
86;1;2021-01-10;40;558
86;1;2021-01-11;103;661
86;1;2021-01-12;148;809
86;1;2021-01-13;113;922
86;1;2021-01-14;161;1083
86;1;2021-01-15;167;1250
86;1;2021-01-18;243;1493
86;1;2021-01-19;574;2067
86;1;2021-01-20;471;2538
86;1;2021-01-21;399;2937
86;1;2021-01-22;326;3263
86;1;2021-01-23;144;3407
86;1;2021-01-25;251;3658
86;1;2021-01-26;276;3934
86;1;2021-01-27;297;4231
86;2;2021-01-06;102;102
86;2;2021-01-07;413;515
86;2;2021-01-08;350;865
86;2;2021-01-10;133;998
86;2;2021-01-11;178;1176
86;2;2021-01-12;308;1484
86;2;2021-01-13;211;1695
86;2;2021-01-14;300;1995
86;2;2021-01-15;274;2269
86;2;2021-01-18;300;2569
86;2;2021-01-19;1120;3689
86;2;2021-01-20;887;4576
86;2;2021-01-21;823;5399
86;2;2021-01-22;438;5837
86;2;2021-01-23;164;6001
86;2;2021-01-25;326;6327
86;2;2021-01-26;411;6738
86;2;2021-01-27;424;7162
87;0;2021-01-04;1;1
87;0;2021-01-06;10;11
87;0;2021-01-07;296;307
87;0;2021-01-08;405;712
87;0;2021-01-09;62;774
87;0;2021-01-10;33;807
87;0;2021-01-11;423;1230
87;0;2021-01-12;642;1872
87;0;2021-01-13;618;2490
87;0;2021-01-14;442;2932
87;0;2021-01-15;490;3422
87;0;2021-01-16;109;3531
87;0;2021-01-17;1;3532
87;0;2021-01-18;629;4161
87;0;2021-01-19;626;4787
87;0;2021-01-20;628;5415
87;0;2021-01-21;657;6072
87;0;2021-01-22;750;6822
87;0;2021-01-23;267;7089
87;0;2021-01-25;587;7676
87;0;2021-01-26;531;8207
87;0;2021-01-27;568;8775
87;1;2021-01-04;1;1
87;1;2021-01-06;6;7
87;1;2021-01-07;102;109
87;1;2021-01-08;140;249
87;1;2021-01-09;27;276
87;1;2021-01-10;5;281
87;1;2021-01-11;149;430
87;1;2021-01-12;191;621
87;1;2021-01-13;185;806
87;1;2021-01-14;138;944
87;1;2021-01-15;150;1094
87;1;2021-01-16;45;1139
87;1;2021-01-18;200;1339
87;1;2021-01-19;257;1596
87;1;2021-01-20;247;1843
87;1;2021-01-21;292;2135
87;1;2021-01-22;316;2451
87;1;2021-01-23;106;2557
87;1;2021-01-25;270;2827
87;1;2021-01-26;225;3052
87;1;2021-01-27;241;3293
87;2;2021-01-06;4;4
87;2;2021-01-07;194;198
87;2;2021-01-08;265;463
87;2;2021-01-09;35;498
87;2;2021-01-10;28;526
87;2;2021-01-11;274;800
87;2;2021-01-12;451;1251
87;2;2021-01-13;433;1684
87;2;2021-01-14;304;1988
87;2;2021-01-15;340;2328
87;2;2021-01-16;64;2392
87;2;2021-01-17;1;2393
87;2;2021-01-18;429;2822
87;2;2021-01-19;369;3191
87;2;2021-01-20;381;3572
87;2;2021-01-21;365;3937
87;2;2021-01-22;434;4371
87;2;2021-01-23;161;4532
87;2;2021-01-25;317;4849
87;2;2021-01-26;306;5155
87;2;2021-01-27;327;5482
88;0;2021-01-06;1;1
88;0;2021-01-07;69;70
88;0;2021-01-08;153;223
88;0;2021-01-09;146;369
88;0;2021-01-11;185;554
88;0;2021-01-12;422;976
88;0;2021-01-13;468;1444
88;0;2021-01-14;301;1745
88;0;2021-01-15;372;2117
88;0;2021-01-16;31;2148
88;0;2021-01-18;458;2606
88;0;2021-01-19;428;3034
88;0;2021-01-20;458;3492
88;0;2021-01-21;1472;4964
88;0;2021-01-22;1133;6097
88;0;2021-01-23;283;6380
88;0;2021-01-24;293;6673
88;0;2021-01-25;895;7568
88;0;2021-01-26;299;7867
88;0;2021-01-27;2;7869
88;1;2021-01-07;34;34
88;1;2021-01-08;52;86
88;1;2021-01-09;36;122
88;1;2021-01-11;61;183
88;1;2021-01-12;121;304
88;1;2021-01-13;150;454
88;1;2021-01-14;86;540
88;1;2021-01-15;139;679
88;1;2021-01-16;12;691
88;1;2021-01-18;201;892
88;1;2021-01-19;170;1062
88;1;2021-01-20;200;1262
88;1;2021-01-21;471;1733
88;1;2021-01-22;408;2141
88;1;2021-01-23;110;2251
88;1;2021-01-24;89;2340
88;1;2021-01-25;272;2612
88;1;2021-01-26;81;2693
88;1;2021-01-27;1;2694
88;2;2021-01-06;1;1
88;2;2021-01-07;35;36
88;2;2021-01-08;101;137
88;2;2021-01-09;110;247
88;2;2021-01-11;124;371
88;2;2021-01-12;301;672
88;2;2021-01-13;318;990
88;2;2021-01-14;215;1205
88;2;2021-01-15;233;1438
88;2;2021-01-16;19;1457
88;2;2021-01-18;257;1714
88;2;2021-01-19;258;1972
88;2;2021-01-20;258;2230
88;2;2021-01-21;1001;3231
88;2;2021-01-22;724;3955
88;2;2021-01-23;173;4128
88;2;2021-01-24;204;4332
88;2;2021-01-25;623;4955
88;2;2021-01-26;218;5173
88;2;2021-01-27;1;5174
89;0;2021-01-06;48;48
89;0;2021-01-07;201;249
89;0;2021-01-08;47;296
89;0;2021-01-11;188;484
89;0;2021-01-12;312;796
89;0;2021-01-13;489;1285
89;0;2021-01-14;594;1879
89;0;2021-01-15;260;2139
89;0;2021-01-16;88;2227
89;0;2021-01-18;483;2710
89;0;2021-01-19;784;3494
89;0;2021-01-20;723;4217
89;0;2021-01-21;832;5049
89;0;2021-01-22;989;6038
89;0;2021-01-23;194;6232
89;0;2021-01-24;102;6334
89;0;2021-01-25;472;6806
89;0;2021-01-26;553;7359
89;0;2021-01-27;467;7826
89;1;2021-01-06;20;20
89;1;2021-01-07;52;72
89;1;2021-01-08;21;93
89;1;2021-01-11;45;138
89;1;2021-01-12;130;268
89;1;2021-01-13;166;434
89;1;2021-01-14;201;635
89;1;2021-01-15;96;731
89;1;2021-01-16;50;781
89;1;2021-01-18;207;988
89;1;2021-01-19;336;1324
89;1;2021-01-20;293;1617
89;1;2021-01-21;315;1932
89;1;2021-01-22;376;2308
89;1;2021-01-23;76;2384
89;1;2021-01-24;30;2414
89;1;2021-01-25;202;2616
89;1;2021-01-26;232;2848
89;1;2021-01-27;211;3059
89;2;2021-01-06;28;28
89;2;2021-01-07;149;177
89;2;2021-01-08;26;203
89;2;2021-01-11;143;346
89;2;2021-01-12;182;528
89;2;2021-01-13;323;851
89;2;2021-01-14;392;1243
89;2;2021-01-15;163;1406
89;2;2021-01-16;38;1444
89;2;2021-01-18;276;1720
89;2;2021-01-19;448;2168
89;2;2021-01-20;430;2598
89;2;2021-01-21;517;3115
89;2;2021-01-22;613;3728
89;2;2021-01-23;118;3846
89;2;2021-01-24;72;3918
89;2;2021-01-25;270;4188
89;2;2021-01-26;321;4509
89;2;2021-01-27;256;4765
90;0;2021-01-08;170;170
90;0;2021-01-09;46;216
90;0;2021-01-11;200;416
90;0;2021-01-12;426;842
90;0;2021-01-13;460;1302
90;0;2021-01-14;405;1707
90;0;2021-01-15;356;2063
90;0;2021-01-16;111;2174
90;0;2021-01-17;1;2175
90;0;2021-01-18;362;2537
90;0;2021-01-19;459;2996
90;0;2021-01-20;346;3342
90;0;2021-01-21;304;3646
90;0;2021-01-22;346;3992
90;0;2021-01-23;98;4090
90;0;2021-01-25;319;4409
90;0;2021-01-26;224;4633
90;0;2021-01-27;254;4887
90;1;2021-01-08;62;62
90;1;2021-01-09;16;78
90;1;2021-01-11;60;138
90;1;2021-01-12;133;271
90;1;2021-01-13;131;402
90;1;2021-01-14;118;520
90;1;2021-01-15;103;623
90;1;2021-01-16;46;669
90;1;2021-01-18;118;787
90;1;2021-01-19;198;985
90;1;2021-01-20;147;1132
90;1;2021-01-21;135;1267
90;1;2021-01-22;130;1397
90;1;2021-01-23;44;1441
90;1;2021-01-25;143;1584
90;1;2021-01-26;101;1685
90;1;2021-01-27;126;1811
90;2;2021-01-08;108;108
90;2;2021-01-09;30;138
90;2;2021-01-11;140;278
90;2;2021-01-12;293;571
90;2;2021-01-13;329;900
90;2;2021-01-14;287;1187
90;2;2021-01-15;253;1440
90;2;2021-01-16;65;1505
90;2;2021-01-17;1;1506
90;2;2021-01-18;244;1750
90;2;2021-01-19;261;2011
90;2;2021-01-20;199;2210
90;2;2021-01-21;168;2378
90;2;2021-01-22;216;2594
90;2;2021-01-23;54;2648
90;2;2021-01-25;176;2824
90;2;2021-01-26;123;2947
90;2;2021-01-27;128;3075
91;0;2021-01-05;71;71
91;0;2021-01-06;170;241
91;0;2021-01-07;446;687
91;0;2021-01-08;353;1040
91;0;2021-01-09;83;1123
91;0;2021-01-11;509;1632
91;0;2021-01-12;732;2364
91;0;2021-01-13;531;2895
91;0;2021-01-14;519;3414
91;0;2021-01-15;403;3817
91;0;2021-01-16;314;4131
91;0;2021-01-17;115;4246
91;0;2021-01-18;904;5150
91;0;2021-01-19;1645;6795
91;0;2021-01-20;1872;8667
91;0;2021-01-21;1542;10209
91;0;2021-01-22;1579;11788
91;0;2021-01-23;404;12192
91;0;2021-01-24;40;12232
91;0;2021-01-25;963;13195
91;0;2021-01-26;1355;14550
91;0;2021-01-27;1994;16544
91;1;2021-01-05;34;34
91;1;2021-01-06;78;112
91;1;2021-01-07;176;288
91;1;2021-01-08;148;436
91;1;2021-01-09;39;475
91;1;2021-01-11;166;641
91;1;2021-01-12;244;885
91;1;2021-01-13;186;1071
91;1;2021-01-14;167;1238
91;1;2021-01-15;135;1373
91;1;2021-01-16;108;1481
91;1;2021-01-17;33;1514
91;1;2021-01-18;372;1886
91;1;2021-01-19;597;2483
91;1;2021-01-20;703;3186
91;1;2021-01-21;596;3782
91;1;2021-01-22;643;4425
91;1;2021-01-23;198;4623
91;1;2021-01-24;17;4640
91;1;2021-01-25;469;5109
91;1;2021-01-26;514;5623
91;1;2021-01-27;697;6320
91;2;2021-01-05;37;37
91;2;2021-01-06;92;129
91;2;2021-01-07;270;399
91;2;2021-01-08;205;604
91;2;2021-01-09;44;648
91;2;2021-01-11;342;990
91;2;2021-01-12;487;1477
91;2;2021-01-13;344;1821
91;2;2021-01-14;350;2171
91;2;2021-01-15;267;2438
91;2;2021-01-16;206;2644
91;2;2021-01-17;82;2726
91;2;2021-01-18;531;3257
91;2;2021-01-19;1041;4298
91;2;2021-01-20;1166;5464
91;2;2021-01-21;941;6405
91;2;2021-01-22;935;7340
91;2;2021-01-23;206;7546
91;2;2021-01-24;23;7569
91;2;2021-01-25;489;8058
91;2;2021-01-26;841;8899
91;2;2021-01-27;1294;10193
92;0;2020-12-29;15;15
92;0;2020-12-30;5;20
92;0;2021-01-01;8;28
92;0;2021-01-04;52;80
92;0;2021-01-05;178;258
92;0;2021-01-06;302;560
92;0;2021-01-07;425;985
92;0;2021-01-08;539;1524
92;0;2021-01-09;90;1614
92;0;2021-01-10;16;1630
92;0;2021-01-11;556;2186
92;0;2021-01-12;895;3081
92;0;2021-01-13;787;3868
92;0;2021-01-14;733;4601
92;0;2021-01-15;501;5102
92;0;2021-01-16;131;5233
92;0;2021-01-17;3;5236
92;0;2021-01-18;1223;6459
92;0;2021-01-19;1265;7724
92;0;2021-01-20;1464;9188
92;0;2021-01-21;2649;11837
92;0;2021-01-22;2091;13928
92;0;2021-01-23;124;14052
92;0;2021-01-24;6;14058
92;0;2021-01-25;668;14726
92;0;2021-01-26;1064;15790
92;0;2021-01-27;1727;17517
92;1;2020-12-29;3;3
92;1;2020-12-30;4;7
92;1;2021-01-01;6;13
92;1;2021-01-04;26;39
92;1;2021-01-05;74;113
92;1;2021-01-06;139;252
92;1;2021-01-07;221;473
92;1;2021-01-08;225;698
92;1;2021-01-09;42;740
92;1;2021-01-10;7;747
92;1;2021-01-11;218;965
92;1;2021-01-12;333;1298
92;1;2021-01-13;296;1594
92;1;2021-01-14;288;1882
92;1;2021-01-15;195;2077
92;1;2021-01-16;54;2131
92;1;2021-01-17;1;2132
92;1;2021-01-18;556;2688
92;1;2021-01-19;495;3183
92;1;2021-01-20;576;3759
92;1;2021-01-21;994;4753
92;1;2021-01-22;817;5570
92;1;2021-01-23;50;5620
92;1;2021-01-24;3;5623
92;1;2021-01-25;313;5936
92;1;2021-01-26;434;6370
92;1;2021-01-27;648;7018
92;2;2020-12-29;12;12
92;2;2020-12-30;1;13
92;2;2021-01-01;2;15
92;2;2021-01-04;26;41
92;2;2021-01-05;104;145
92;2;2021-01-06;162;307
92;2;2021-01-07;203;510
92;2;2021-01-08;314;824
92;2;2021-01-09;48;872
92;2;2021-01-10;9;881
92;2;2021-01-11;338;1219
92;2;2021-01-12;560;1779
92;2;2021-01-13;491;2270
92;2;2021-01-14;445;2715
92;2;2021-01-15;306;3021
92;2;2021-01-16;77;3098
92;2;2021-01-17;2;3100
92;2;2021-01-18;666;3766
92;2;2021-01-19;770;4536
92;2;2021-01-20;884;5420
92;2;2021-01-21;1653;7073
92;2;2021-01-22;1269;8342
92;2;2021-01-23;74;8416
92;2;2021-01-24;3;8419
92;2;2021-01-25;355;8774
92;2;2021-01-26;629;9403
92;2;2021-01-27;1079;10482
93;0;2020-12-27;9;9
93;0;2020-12-30;39;48
93;0;2020-12-31;1;49
93;0;2021-01-01;1;50
93;0;2021-01-05;21;71
93;0;2021-01-06;137;208
93;0;2021-01-07;281;489
93;0;2021-01-08;421;910
93;0;2021-01-09;18;928
93;0;2021-01-11;343;1271
93;0;2021-01-12;469;1740
93;0;2021-01-13;534;2274
93;0;2021-01-14;514;2788
93;0;2021-01-15;325;3113
93;0;2021-01-16;97;3210
93;0;2021-01-17;5;3215
93;0;2021-01-18;955;4170
93;0;2021-01-19;1283;5453
93;0;2021-01-20;1340;6793
93;0;2021-01-21;1556;8349
93;0;2021-01-22;1191;9540
93;0;2021-01-23;666;10206
93;0;2021-01-25;1058;11264
93;0;2021-01-26;1209;12473
93;0;2021-01-27;1778;14251
93;1;2020-12-27;3;3
93;1;2020-12-30;21;24
93;1;2021-01-05;15;39
93;1;2021-01-06;75;114
93;1;2021-01-07;138;252
93;1;2021-01-08;195;447
93;1;2021-01-09;9;456
93;1;2021-01-11;142;598
93;1;2021-01-12;221;819
93;1;2021-01-13;262;1081
93;1;2021-01-14;221;1302
93;1;2021-01-15;138;1440
93;1;2021-01-16;43;1483
93;1;2021-01-17;2;1485
93;1;2021-01-18;458;1943
93;1;2021-01-19;560;2503
93;1;2021-01-20;583;3086
93;1;2021-01-21;675;3761
93;1;2021-01-22;520;4281
93;1;2021-01-23;301;4582
93;1;2021-01-25;474;5056
93;1;2021-01-26;551;5607
93;1;2021-01-27;690;6297
93;2;2020-12-27;6;6
93;2;2020-12-30;18;24
93;2;2020-12-31;1;25
93;2;2021-01-01;1;26
93;2;2021-01-05;6;32
93;2;2021-01-06;62;94
93;2;2021-01-07;143;237
93;2;2021-01-08;225;462
93;2;2021-01-09;9;471
93;2;2021-01-11;201;672
93;2;2021-01-12;246;918
93;2;2021-01-13;265;1183
93;2;2021-01-14;292;1475
93;2;2021-01-15;186;1661
93;2;2021-01-16;54;1715
93;2;2021-01-17;3;1718
93;2;2021-01-18;497;2215
93;2;2021-01-19;723;2938
93;2;2021-01-20;755;3693
93;2;2021-01-21;880;4573
93;2;2021-01-22;670;5243
93;2;2021-01-23;365;5608
93;2;2021-01-25;583;6191
93;2;2021-01-26;658;6849
93;2;2021-01-27;1083;7932
94;0;2020-12-31;1;1
94;0;2021-01-04;22;23
94;0;2021-01-05;169;192
94;0;2021-01-06;258;450
94;0;2021-01-07;526;976
94;0;2021-01-08;567;1543
94;0;2021-01-09;46;1589
94;0;2021-01-10;18;1607
94;0;2021-01-11;579;2186
94;0;2021-01-12;686;2872
94;0;2021-01-13;850;3722
94;0;2021-01-14;1057;4779
94;0;2021-01-15;760;5539
94;0;2021-01-16;187;5726
94;0;2021-01-17;81;5807
94;0;2021-01-18;1022;6829
94;0;2021-01-19;1560;8389
94;0;2021-01-20;1707;10096
94;0;2021-01-21;2152;12248
94;0;2021-01-22;1552;13800
94;0;2021-01-23;550;14350
94;0;2021-01-24;280;14630
94;0;2021-01-25;1168;15798
94;0;2021-01-26;1273;17071
94;0;2021-01-27;1300;18371
94;1;2021-01-04;5;5
94;1;2021-01-05;66;71
94;1;2021-01-06;140;211
94;1;2021-01-07;204;415
94;1;2021-01-08;258;673
94;1;2021-01-09;20;693
94;1;2021-01-10;4;697
94;1;2021-01-11;252;949
94;1;2021-01-12;294;1243
94;1;2021-01-13;353;1596
94;1;2021-01-14;438;2034
94;1;2021-01-15;312;2346
94;1;2021-01-16;83;2429
94;1;2021-01-17;30;2459
94;1;2021-01-18;426;2885
94;1;2021-01-19;597;3482
94;1;2021-01-20;641;4123
94;1;2021-01-21;758;4881
94;1;2021-01-22;629;5510
94;1;2021-01-23;231;5741
94;1;2021-01-24;118;5859
94;1;2021-01-25;509;6368
94;1;2021-01-26;536;6904
94;1;2021-01-27;473;7377
94;2;2020-12-31;1;1
94;2;2021-01-04;16;17
94;2;2021-01-05;103;120
94;2;2021-01-06;118;238
94;2;2021-01-07;322;560
94;2;2021-01-08;308;868
94;2;2021-01-09;26;894
94;2;2021-01-10;14;908
94;2;2021-01-11;326;1234
94;2;2021-01-12;392;1626
94;2;2021-01-13;497;2123
94;2;2021-01-14;614;2737
94;2;2021-01-15;445;3182
94;2;2021-01-16;103;3285
94;2;2021-01-17;51;3336
94;2;2021-01-18;594;3930
94;2;2021-01-19;956;4886
94;2;2021-01-20;1063;5949
94;2;2021-01-21;1392;7341
94;2;2021-01-22;923;8264
94;2;2021-01-23;319;8583
94;2;2021-01-24;162;8745
94;2;2021-01-25;659;9404
94;2;2021-01-26;737;10141
94;2;2021-01-27;824;10965
95;0;2021-01-04;46;46
95;0;2021-01-05;281;327
95;0;2021-01-06;144;471
95;0;2021-01-07;107;578
95;0;2021-01-08;219;797
95;0;2021-01-09;249;1046
95;0;2021-01-10;376;1422
95;0;2021-01-11;401;1823
95;0;2021-01-12;469;2292
95;0;2021-01-13;636;2928
95;0;2021-01-14;799;3727
95;0;2021-01-15;716;4443
95;0;2021-01-16;293;4736
95;0;2021-01-17;210;4946
95;0;2021-01-18;1309;6255
95;0;2021-01-19;1340;7595
95;0;2021-01-20;1727;9322
95;0;2021-01-21;1726;11048
95;0;2021-01-22;1209;12257
95;0;2021-01-23;626;12883
95;0;2021-01-24;177;13060
95;0;2021-01-25;759;13819
95;0;2021-01-26;932;14751
95;0;2021-01-27;1191;15942
95;1;2021-01-04;14;14
95;1;2021-01-05;101;115
95;1;2021-01-06;61;176
95;1;2021-01-07;42;218
95;1;2021-01-08;89;307
95;1;2021-01-09;124;431
95;1;2021-01-10;193;624
95;1;2021-01-11;127;751
95;1;2021-01-12;163;914
95;1;2021-01-13;224;1138
95;1;2021-01-14;312;1450
95;1;2021-01-15;300;1750
95;1;2021-01-16;124;1874
95;1;2021-01-17;91;1965
95;1;2021-01-18;619;2584
95;1;2021-01-19;454;3038
95;1;2021-01-20;663;3701
95;1;2021-01-21;711;4412
95;1;2021-01-22;480;4892
95;1;2021-01-23;278;5170
95;1;2021-01-24;86;5256
95;1;2021-01-25;349;5605
95;1;2021-01-26;381;5986
95;1;2021-01-27;492;6478
95;2;2021-01-04;32;32
95;2;2021-01-05;180;212
95;2;2021-01-06;83;295
95;2;2021-01-07;65;360
95;2;2021-01-08;130;490
95;2;2021-01-09;125;615
95;2;2021-01-10;183;798
95;2;2021-01-11;274;1072
95;2;2021-01-12;306;1378
95;2;2021-01-13;412;1790
95;2;2021-01-14;487;2277
95;2;2021-01-15;413;2690
95;2;2021-01-16;169;2859
95;2;2021-01-17;119;2978
95;2;2021-01-18;685;3663
95;2;2021-01-19;885;4548
95;2;2021-01-20;1063;5611
95;2;2021-01-21;1013;6624
95;2;2021-01-22;729;7353
95;2;2021-01-23;348;7701
95;2;2021-01-24;91;7792
95;2;2021-01-25;410;8202
95;2;2021-01-26;550;8752
95;2;2021-01-27;698;9450
971;0;2021-01-12;20;20
971;0;2021-01-13;6;26
971;0;2021-01-14;24;50
971;0;2021-01-15;24;74
971;0;2021-01-18;29;103
971;0;2021-01-19;48;151
971;0;2021-01-20;42;193
971;0;2021-01-21;56;249
971;0;2021-01-22;35;284
971;0;2021-01-25;68;352
971;0;2021-01-26;61;413
971;0;2021-01-27;109;522
971;1;2021-01-12;14;14
971;1;2021-01-13;3;17
971;1;2021-01-14;12;29
971;1;2021-01-15;14;43
971;1;2021-01-18;16;59
971;1;2021-01-19;24;83
971;1;2021-01-20;16;99
971;1;2021-01-21;24;123
971;1;2021-01-22;13;136
971;1;2021-01-25;48;184
971;1;2021-01-26;30;214
971;1;2021-01-27;47;261
971;2;2021-01-12;6;6
971;2;2021-01-13;3;9
971;2;2021-01-14;12;21
971;2;2021-01-15;10;31
971;2;2021-01-18;13;44
971;2;2021-01-19;24;68
971;2;2021-01-20;26;94
971;2;2021-01-21;32;126
971;2;2021-01-22;22;148
971;2;2021-01-25;20;168
971;2;2021-01-26;31;199
971;2;2021-01-27;62;261
972;0;2021-01-06;5;5
972;0;2021-01-07;30;35
972;0;2021-01-08;76;111
972;0;2021-01-09;20;131
972;0;2021-01-11;111;242
972;0;2021-01-12;75;317
972;0;2021-01-13;59;376
972;0;2021-01-14;80;456
972;0;2021-01-15;118;574
972;0;2021-01-16;49;623
972;0;2021-01-18;145;768
972;0;2021-01-19;123;891
972;0;2021-01-20;156;1047
972;0;2021-01-21;161;1208
972;0;2021-01-22;147;1355
972;0;2021-01-23;56;1411
972;0;2021-01-25;146;1557
972;0;2021-01-26;111;1668
972;0;2021-01-27;154;1822
972;1;2021-01-06;2;2
972;1;2021-01-07;19;21
972;1;2021-01-08;39;60
972;1;2021-01-09;12;72
972;1;2021-01-11;47;119
972;1;2021-01-12;37;156
972;1;2021-01-13;31;187
972;1;2021-01-14;38;225
972;1;2021-01-15;59;284
